record_id,source_file,source_start_index,source_end_index,source_label,values
internal_bleeding_137_internalbleeding18_13_recovery_4587,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt,4587,4622,recovery,"62.1796 61.9812 61.7142 61.7218 61.6989 61.3365 61.2030 61.2679 61.1076 60.9856 60.8902 60.9207 60.7109 60.6270 60.7071 60.6804 60.5202 60.5660 60.4591 60.4286 60.6041 60.3523 60.4286 60.2226 60.4363 60.3256 60.3142 60.2379 60.3790 60.3752 60.2646 60.2875 60.2608 60.1234 60.1692 60.0090"
internal_bleeding_137_internalbleeding18_14_recovery_4623,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt,4623,4658,recovery,"59.8068 59.9747 59.8450 59.7839 59.7496 59.7115 59.6733 59.5703 59.4368 59.3071 59.1850 59.1621 59.1278 59.1736 58.9142 58.9294 58.8531 58.6624 58.5480 58.4145 58.4679 58.3382 58.2733 58.0635 58.0559 57.7202 57.4112 57.3044 57.3463 57.1709 56.9878 56.9954 56.8504 56.6063 56.6750 56.5262"
internal_bleeding_137_internalbleeding18_15_recovery_4731,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt,4731,4766,recovery,"79.1435 78.4874 77.5909 76.7365 75.8438 74.9969 74.4018 73.6389 73.0667 72.4220 71.9719 71.4607 71.1746 70.5032 70.2057 69.8662 69.4084 69.0918 68.8477 68.5654 68.3212 67.9245 67.6537 67.2951 66.9861 66.8449 66.4597 65.9981 65.7845 65.5708 65.1283 65.1627 64.7278 64.5943 64.3768 64.3043"
internal_bleeding_138_internalbleeding19_00_normal_600,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,600,635,normal,"61.8744 61.6646 61.5501 61.5196 61.3823 61.1725 61.0962 61.1191 60.8520 60.8330 60.5888 60.5278 60.4706 60.3332 60.2379 60.1501 59.9022 59.7038 59.5551 59.3567 59.0782 58.9638 58.7387 58.6204 58.4602 58.3115 58.1016 58.0902 58.0826 58.1703 58.2848 58.3572 58.9828 59.4749 60.2913 61.2450"
internal_bleeding_138_internalbleeding19_01_normal_636,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,636,671,normal,"62.2024 63.5719 64.9605 66.3147 67.6346 69.1299 70.5681 71.8651 73.5130 74.9245 76.5495 77.7931 79.3762 80.6084 82.0503 82.8972 84.1103 85.0449 86.0519 86.9713 87.7647 88.5315 89.3669 89.8781 90.8775 91.5718 92.5865 93.3380 94.0285 94.8525 95.7146 96.7026 97.6334 98.3086 99.0829 99.8115"
internal_bleeding_138_internalbleeding19_02_normal_1350,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,1350,1385,normal,"57.7049 57.5676 57.4379 57.1442 57.1403 57.0641 56.7741 56.6826 56.5643 56.6101 56.3660 56.4652 56.4880 56.4461 56.7894 56.6482 57.3959 57.8346 58.6853 59.5360 60.6461 61.8095 62.9692 64.1823 65.5098 66.8602 68.1572 69.5457 70.8847 72.1512 73.4673 74.8940 75.9277 77.2133 78.2929 79.4373"
internal_bleeding_138_internalbleeding19_03_normal_1386,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,1386,1421,normal,"80.4253 81.2798 82.0122 82.8362 83.5190 84.0149 84.8312 85.5827 86.1397 86.8340 87.3451 88.0432 88.7489 89.6721 90.3625 91.1140 91.7091 92.5827 92.9947 93.6203 94.2612 94.6465 95.1347 95.5353 95.8672 96.1571 96.3593 96.4317 96.2257 96.2639 96.0236 95.8176 95.2759 94.7876 94.1582 93.3075"
internal_bleeding_138_internalbleeding19_04_normal_late_2100,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,2100,2135,normal_late,"57.4722 57.7316 58.0978 58.5136 59.1774 60.0128 60.7567 61.7600 62.9959 63.9153 65.1817 66.4406 67.6613 68.8820 70.0340 71.2242 72.4258 73.6313 74.8749 76.0345 77.1408 78.0830 79.0596 80.0171 80.7457 81.6040 82.3708 82.8896 83.6067 84.0187 84.6825 85.2318 85.7658 86.3609 87.2040 87.7724"
internal_bleeding_138_internalbleeding19_05_normal_late_2928,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,2928,2963,normal_late,"69.1528 68.8133 68.6226 68.4357 68.3174 67.9779 67.8177 67.6193 67.6460 67.3714 67.1768 66.9556 66.8106 66.7725 66.5970 66.4940 66.4024 66.3681 66.1736 66.0744 65.9752 65.9981 65.8150 65.6624 65.6166 65.5441 65.6967 65.4030 65.2351 65.2962 65.3801 65.2237 65.0520 65.1207 64.9681 64.9719"
internal_bleeding_138_internalbleeding19_06_pre_anomaly_3971,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,3971,4006,pre_anomaly,"101.5358 101.8410 102.2835 102.5696 102.8099 102.9282 102.9015 102.8328 102.6497 102.2835 101.9173 101.3832 100.8225 100.0328 98.9800 97.9309 96.8323 95.4475 94.0361 92.6209 91.1217 89.8933 88.3370 86.9751 85.8498 84.3315 83.3550 82.4165 81.1157 80.2078 79.4067 78.4226 77.6939 76.7975 76.0460 75.5386"
internal_bleeding_138_internalbleeding19_07_pre_anomaly_4043,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4043,4078,pre_anomaly,"66.3300 66.2155 65.8913 66.0095 65.9638 65.6662 65.8341 65.7272 65.5937 65.5823 65.4450 65.5098 65.1360 65.3343 65.1436 65.1550 65.0978 65.0902 65.2122 65.0711 64.6820 64.7049 64.7011 64.6324 64.5561 64.5561 64.3807 64.1518 64.2166 64.0831 63.9763 63.9458 63.6902 63.6902 63.6215 63.4918"
internal_bleeding_138_internalbleeding19_08_pre_anomaly_4115,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4115,4150,pre_anomaly,"60.0739 60.8787 61.7905 62.9196 63.9000 65.3153 66.7343 68.1038 69.5457 70.9610 72.4678 73.9060 75.4471 76.8852 78.4035 79.7348 81.1882 82.5462 83.8280 84.7855 85.9985 86.8454 87.7228 88.5658 89.1953 89.7675 90.6639 91.1980 92.0219 92.8040 93.6432 94.3794 95.1424 96.0350 96.9315 97.7516"
internal_bleeding_138_internalbleeding19_09_pre_anomaly_4151,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4151,4186,pre_anomaly,"98.4612 99.2546 99.9412 100.6546 101.0895 101.5930 102.2644 102.6115 102.5467 102.8633 103.0273 102.9244 102.9434 102.6573 102.4590 101.9096 101.3908 100.7309 99.8001 99.0410 97.7936 96.6453 95.2835 93.9217 92.6399 90.9920 89.5844 88.0814 86.5555 85.4263 83.9729 82.7827 81.7833 80.9441 79.6852 78.7468"
internal_bleeding_138_internalbleeding19_10_pre_anomaly_4161,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4161,4196,pre_anomaly,"103.0273 102.9244 102.9434 102.6573 102.4590 101.9096 101.3908 100.7309 99.8001 99.0410 97.7936 96.6453 95.2835 93.9217 92.6399 90.9920 89.5844 88.0814 86.5555 85.4263 83.9729 82.7827 81.7833 80.9441 79.6852 78.7468 83.9619 88.6089 90.3574 91.6279 90.8499 89.0522 86.1642 82.7854 79.1902 76.4139"
internal_bleeding_138_internalbleeding19_11_pre_anomaly_4174,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4174,4209,pre_anomaly,"93.9217 92.6399 90.9920 89.5844 88.0814 86.5555 85.4263 83.9729 82.7827 81.7833 80.9441 79.6852 78.7468 83.9619 88.6089 90.3574 91.6279 90.8499 89.0522 86.1642 82.7854 79.1902 76.4139 74.1436 72.6178 71.7506 71.4653 71.2196 70.9816 70.7054 70.4559 70.2171 69.9921 69.5381 69.2139 69.0613"
internal_bleeding_138_internalbleeding19_12_anomaly_start_4187,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4187,4222,anomaly_start,"83.9619 88.6089 90.3574 91.6279 90.8499 89.0522 86.1642 82.7854 79.1902 76.4139 74.1436 72.6178 71.7506 71.4653 71.2196 70.9816 70.7054 70.4559 70.2171 69.9921 69.5381 69.2139 69.0613 68.7294 68.4471 68.3670 67.9817 67.8711 67.6613 67.3752 67.1577 66.9823 66.8983 66.6504 66.4406 66.2689"
internal_bleeding_138_internalbleeding19_13_recovery_4197,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4197,4232,recovery,"74.1436 72.6178 71.7506 71.4653 71.2196 70.9816 70.7054 70.4559 70.2171 69.9921 69.5381 69.2139 69.0613 68.7294 68.4471 68.3670 67.9817 67.8711 67.6613 67.3752 67.1577 66.9823 66.8983 66.6504 66.4406 66.2689 66.1125 65.7959 65.7044 65.5327 65.4793 65.2351 65.3153 65.2733 65.1703 65.1932"
internal_bleeding_138_internalbleeding19_14_recovery_4233,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4233,4268,recovery,"64.9986 64.8689 64.8613 64.6934 64.6210 64.4989 64.5294 64.3158 64.3997 64.2510 64.1441 63.9229 63.9572 63.9458 63.9305 63.8542 63.7398 63.7245 63.8008 63.6978 63.5147 63.4346 63.4003 63.2477 63.1676 63.0646 63.1065 63.0379 62.7174 62.7441 62.5343 62.5114 62.2444 62.0880 61.9850 62.0308"
internal_bleeding_138_internalbleeding19_15_recovery_4341,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt,4341,4376,recovery,"93.3495 93.7195 94.0514 94.2841 94.6426 94.6617 94.7494 94.8639 94.5740 94.2535 93.8110 93.2503 92.5522 91.5718 90.6677 89.6072 88.2988 87.2841 86.4372 85.0601 84.0607 83.1642 82.1152 81.1424 80.2345 79.1779 78.4264 77.4002 76.6487 75.9010 75.0313 74.2607 73.6923 73.1049 72.3801 71.9757"
internal_bleeding_139_internalbleeding20_00_normal_540,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,540,575,normal,"68.9697 68.6989 68.4471 68.1839 67.8520 67.5621 67.2684 67.0242 67.0395 66.7038 66.3643 66.3795 66.2422 66.0553 65.6853 65.6090 65.2809 65.2161 65.2924 65.0482 64.7812 64.8918 64.6210 64.5027 64.5866 64.3883 64.2929 64.2815 64.1174 64.0259 64.0984 63.9229 64.0335 63.8084 63.7321 63.8084"
internal_bleeding_139_internalbleeding20_01_normal_576,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,576,611,normal,"63.6787 63.6406 63.7131 63.5262 63.5757 63.4117 63.2629 63.3240 63.2706 63.1752 63.1103 63.0570 62.9806 63.0150 62.7976 62.7937 62.7365 62.5992 62.4886 62.4275 62.2673 62.2673 62.0461 61.9621 61.8744 61.6646 61.5501 61.5196 61.3823 61.1725 61.0962 61.1191 60.8520 60.8330 60.5888 60.5278"
internal_bleeding_139_internalbleeding20_02_normal_1215,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,1215,1250,normal,"85.2661 85.7506 86.2999 87.1086 87.6923 88.1729 88.9206 89.5653 90.1146 90.5380 91.1522 91.4307 91.9457 92.4263 92.6170 92.7925 92.8040 93.0100 92.7811 92.6018 92.4072 92.0601 91.2590 90.7631 89.8819 88.8481 87.9936 86.7195 85.6972 84.6100 83.4618 82.6187 81.4972 80.5359 79.5898 78.7964"
internal_bleeding_139_internalbleeding20_03_normal_1251,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,1251,1286,normal,"77.7626 77.0988 76.4046 75.5119 74.8024 73.9021 73.2841 72.7196 72.0367 71.3997 70.7016 70.3392 70.0035 69.5686 69.0765 68.6912 68.3708 67.9741 67.4400 67.2493 66.9518 66.6275 66.2232 65.9142 65.5975 65.1856 64.9033 64.5294 64.2738 63.9992 63.9076 63.5376 63.3812 63.0379 62.8586 62.7365"
internal_bleeding_139_internalbleeding20_04_normal_late_1889,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,1889,1924,normal_late,"62.2520 62.1223 61.9354 61.8935 61.4700 61.3251 61.3289 60.9932 60.8139 60.5393 60.5202 60.4286 60.0510 59.9480 59.5741 59.4482 59.3491 59.0134 58.9409 58.9371 58.7692 58.5365 58.6357 58.4755 58.5289 58.5518 58.8455 59.0401 59.6504 60.2837 61.1496 62.1223 63.3278 64.5637 65.8989 67.2760"
internal_bleeding_139_internalbleeding20_05_normal_late_2628,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,2628,2663,normal_late,"59.2918 59.0286 59.0477 58.7044 58.6510 58.3153 58.3344 58.1474 57.9262 57.7278 57.7583 57.5905 57.5523 57.3997 57.3158 57.2205 57.1899 57.3997 57.6172 58.1245 58.5060 59.3758 60.2493 61.3708 62.6106 63.6406 65.0215 66.2498 67.5125 69.0765 70.5452 71.7125 72.9370 74.3179 75.8171 76.9463"
internal_bleeding_139_internalbleeding20_06_pre_anomaly_5543,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5543,5578,pre_anomaly,"60.6117 60.4820 60.5393 60.3218 60.1997 60.2760 60.0700 60.0891 59.9251 59.9632 59.8297 59.7115 59.4978 59.4139 59.3338 59.3719 59.0630 58.9714 59.0324 58.9180 58.5938 58.5823 58.3572 58.2199 57.9834 57.7164 57.6935 57.5523 57.4226 57.1938 57.0908 57.1327 56.9420 56.7665 56.6826 56.6673"
internal_bleeding_139_internalbleeding20_07_pre_anomaly_5615,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5615,5650,pre_anomaly,"87.2879 87.7075 88.3408 89.0656 89.5996 90.3244 90.8241 91.2628 91.7091 91.8922 92.3729 92.4301 92.6475 92.7506 92.8345 92.5140 92.5674 92.2356 91.7396 91.0149 90.3206 89.3173 88.4361 87.3260 86.3113 85.2127 84.0607 83.0917 82.1037 81.0623 80.2116 79.3190 78.5294 77.6100 76.8776 75.9773"
internal_bleeding_139_internalbleeding20_08_pre_anomaly_5687,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5687,5722,pre_anomaly,"61.9469 61.7447 61.5005 61.5311 61.3670 61.1229 61.0237 60.9894 60.8292 60.8826 60.8292 60.5621 60.6613 60.4706 60.4553 60.6003 60.3027 60.4401 60.4553 60.4286 60.4858 60.2760 60.5125 60.3332 60.2684 60.2684 60.2417 60.4439 60.2417 60.2417 60.1120 60.1654 60.0128 60.1082 60.0281 60.0853"
internal_bleeding_139_internalbleeding20_09_pre_anomaly_5723,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5723,5758,pre_anomaly,"60.0472 59.9403 59.8717 59.8488 59.6962 59.5894 59.5589 59.4749 59.3491 59.2957 59.2461 59.1011 59.0210 58.8226 58.8798 58.7616 58.5861 58.5899 58.4526 58.3725 58.3534 58.1245 57.9834 57.8079 57.7736 57.4760 57.2357 57.3311 56.9916 56.8771 56.8276 56.7627 56.7932 56.7246 56.6902 56.4461"
internal_bleeding_139_internalbleeding20_10_anomaly_start_5759,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5759,5794,anomaly_start,"56.4346 56.5198 56.6292 56.7215 56.9107 57.0488 57.3029 57.5157 57.8384 58.0643 58.4641 58.7479 59.2300 59.6024 60.1913 60.6064 61.2808 61.7569 62.4435 62.9135 63.6818 64.1907 64.9414 65.4816 66.3155 66.8510 67.6269 68.1610 68.9369 69.4191 70.1782 70.6970 71.5050 72.0711 72.8783 73.4085"
internal_bleeding_139_internalbleeding20_11_anomaly_5821,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5821,5856,anomaly,"85.7284 85.9810 86.3579 86.5974 86.9812 87.2498 87.6381 87.9021 88.3141 88.5819 89.0434 89.3852 89.8163 90.0993 90.5525 90.8119 91.2041 91.5070 91.9319 92.1867 92.5652 92.8108 93.1961 93.4593 93.8026 94.0224 94.3405 94.5190 94.7563 94.9135 95.1553 95.2988 95.5048 95.7158 95.9244 96.2086"
internal_bleeding_139_internalbleeding20_12_anomaly_5883,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5883,5918,anomaly,"64.5618 64.1537 63.8008 63.5490 63.2286 62.9654 62.7365 62.5382 62.4390 62.3302 62.3398 62.1796 62.1300 62.0403 62.0651 61.9125 61.9392 61.7981 61.7409 61.6875 61.5234 61.4071 61.2316 60.9913 60.9493 60.9970 60.9856 61.0542 60.8444 60.7071 60.5125 60.4629 60.3905 60.1311 60.1501 60.1234"
internal_bleeding_139_internalbleeding20_13_recovery_5919,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5919,5954,recovery,"59.8679 59.8717 59.8183 59.5436 59.4902 59.2766 59.1850 58.9447 58.8303 58.6586 58.5136 58.3458 58.2848 58.0406 58.0406 57.7660 57.5714 57.5600 57.4760 57.3959 57.2548 57.2586 57.4532 57.5905 57.9910 58.4793 59.1392 59.9632 60.8864 62.1147 63.3011 64.4913 65.7501 67.0319 68.5387 69.7479"
internal_bleeding_139_internalbleeding20_14_recovery_5955,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,5955,5990,recovery,"71.2395 72.6013 73.9822 75.2106 76.6411 77.6138 79.0062 79.9217 81.0661 82.0808 82.7789 83.6411 84.3544 84.9762 85.8002 86.4983 87.1048 87.8830 88.5200 89.3745 90.0345 90.8585 91.6863 92.3233 93.1587 93.8339 94.5740 95.2911 96.0464 96.5881 97.0497 97.4426 97.8432 98.2132 98.5146 98.5222"
internal_bleeding_139_internalbleeding20_15_recovery_6063,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt,6063,6098,recovery,"63.9648 63.8962 63.8657 63.9000 63.7131 63.6559 63.6253 63.7589 63.5147 63.6063 63.5834 63.5185 63.4575 63.4270 63.3774 63.3240 63.1523 63.2553 63.1523 63.2706 63.0836 62.8395 62.9234 62.7976 62.7022 62.5877 62.4161 62.3932 62.1071 62.2978 62.1719 61.9430 61.7180 61.6951 61.5578 61.5845"
internal_bleeding_140_internalbleeding4_00_normal_200,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,200,235,normal,"50.0259 49.9229 49.6712 49.6063 49.7055 49.4232 49.3050 49.3050 49.3736 49.3393 49.3355 49.6216 49.9306 50.7317 51.9028 53.3257 54.8477 56.6559 58.4831 60.2646 61.9164 63.6635 65.2428 66.6695 67.9817 68.9354 69.7288 70.4994 70.8656 71.4493 71.7087 72.0635 72.2923 72.3229 72.6891 73.0057"
internal_bleeding_140_internalbleeding4_01_normal_236,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,236,271,normal,"73.0057 73.3986 73.6427 74.0738 74.5506 75.0275 75.5272 75.9888 76.5495 77.3544 77.8007 78.5446 79.2694 79.9026 80.5550 81.1997 81.8977 82.4127 82.8552 83.3130 83.7898 84.0111 84.3430 84.2857 84.3277 84.1560 84.1064 84.0073 83.4847 82.9735 82.4318 81.7642 80.9174 79.9484 78.9185 77.4345"
internal_bleeding_140_internalbleeding4_02_normal_450,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,450,485,normal,"82.1190 80.8411 79.5631 78.0945 76.5419 75.1343 74.0242 73.1850 72.3000 71.4874 70.9038 70.7169 70.2858 70.0035 69.3207 68.8705 68.6836 68.3517 68.1992 68.0618 67.8139 67.7147 67.5278 67.2073 67.0662 66.6771 66.3338 65.9409 65.7082 65.3648 64.8575 64.3349 64.0221 63.6406 62.9349 62.4085"
internal_bleeding_140_internalbleeding4_03_normal_486,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,486,521,normal,"62.0422 61.6493 61.2869 60.8482 60.4401 60.2493 59.8564 59.6275 59.3987 59.1583 59.0248 58.9333 58.7387 58.6510 58.5899 58.4907 58.4221 58.4145 58.3496 58.4030 58.2275 58.1093 58.1245 58.2047 58.2581 58.1436 58.0940 58.0025 57.9643 57.8041 57.6248 57.5638 57.3921 57.3502 57.1976 57.0488"
internal_bleeding_140_internalbleeding4_04_normal_late_700,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,700,735,normal_late,"56.9191 56.8123 56.6979 56.6559 56.5185 56.2325 55.9616 56.0150 55.8891 55.5992 55.4771 55.5115 55.2483 55.0613 54.8897 54.7829 54.6493 54.5960 54.2984 54.2336 54.1916 53.8216 53.6919 53.7338 53.4935 53.1159 53.1273 52.8450 52.7992 52.8030 52.5398 52.4902 52.4483 52.0210 52.1355 51.8036"
internal_bleeding_140_internalbleeding4_05_normal_late_928,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,928,963,normal_late,"49.1943 49.2477 49.2172 49.5872 50.0832 51.0521 52.0859 53.4019 55.0537 56.6444 58.2657 59.7763 61.5425 63.0836 64.5981 65.7196 66.8755 67.7605 68.5844 69.0689 69.8051 70.2057 70.3964 70.7474 71.0525 71.1937 71.3272 71.5866 71.7354 71.8689 72.2237 72.5555 72.9713 73.1773 73.5779 73.9632"
internal_bleeding_140_internalbleeding4_06_pre_anomaly_4459,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4459,4494,pre_anomaly,"50.5066 50.2586 50.2243 49.9954 49.8505 49.5529 49.5338 49.4728 49.3126 49.3202 49.0990 49.1600 48.9922 48.8167 48.8357 48.7595 49.0875 49.3202 50.0565 51.1398 52.3834 53.7186 55.3627 56.9573 58.7273 60.4172 62.0384 63.5490 64.7812 66.0324 66.9022 67.9207 68.3708 68.9468 69.5686 70.0722"
internal_bleeding_140_internalbleeding4_07_pre_anomaly_4531,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4531,4566,pre_anomaly,"80.3146 79.4182 78.4683 77.1179 75.8552 74.7643 73.5741 72.6471 71.9566 71.3692 70.8122 70.4651 69.9158 69.5763 69.2863 68.9583 68.6111 68.2411 67.9665 67.8062 67.3256 67.1501 66.9060 66.6046 66.2727 66.0210 65.6090 65.3267 64.6057 64.3387 63.8504 63.3774 62.9005 62.3627 61.8477 61.3556"
internal_bleeding_140_internalbleeding4_08_pre_anomaly_4603,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4603,4638,pre_anomaly,"55.2025 55.2559 54.8744 54.8935 54.7485 54.7562 54.6341 54.3976 54.4701 54.2107 54.0276 54.0199 53.9360 53.9093 53.7300 53.6079 53.5583 53.2913 53.1044 52.9480 52.8603 52.7420 52.7916 52.6314 52.5093 52.4139 52.0248 52.0668 51.9485 51.9638 51.7960 51.6319 51.4603 51.3420 51.2772 50.9567"
internal_bleeding_140_internalbleeding4_09_pre_anomaly_4639,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4639,4674,pre_anomaly,"50.7889 50.6859 50.5066 50.2205 50.2243 50.2510 49.9115 50.0526 49.9878 49.7284 49.8772 49.9268 50.1366 50.9224 51.5594 52.8755 54.2984 56.0036 57.7888 59.7153 61.5921 63.4193 65.0559 66.7381 68.0542 69.2253 70.1904 70.9686 71.6095 72.0520 72.4068 72.9790 73.3109 73.5397 73.6694 73.8258"
internal_bleeding_140_internalbleeding4_10_anomaly_start_4675,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4675,4710,anomaly_start,"74.1692 74.7833 75.5482 76.6163 77.8103 79.0882 80.4253 81.6154 82.9678 84.1599 84.9876 85.3176 85.5999 85.3672 84.8350 83.7517 82.1953 80.0934 77.7588 75.0141 72.9847 71.5942 70.5185 69.5839 68.7733 68.0981 67.6136 67.1368 66.7286 66.2632 65.7845 64.9757 64.2033 63.3678 62.4046 61.3861"
internal_bleeding_140_internalbleeding4_11_anomaly_4836,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4836,4871,anomaly,"51.8646 51.5251 51.2867 51.2085 51.3191 52.1469 54.5101 58.1570 62.1529 66.0019 69.3912 72.2847 74.0757 75.4376 76.3512 77.2095 77.6749 78.2776 78.7773 79.2198 79.5403 80.0018 80.7571 81.2111 81.8405 82.4165 83.1871 83.7364 84.3735 85.1669 85.7773 86.4868 87.2154 87.6846 88.3064 88.8100"
internal_bleeding_140_internalbleeding4_12_anomaly_4997,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,4997,5032,anomaly,"50.8728 50.6897 50.5753 50.4646 50.3960 50.4074 50.3578 50.3349 50.4723 50.9224 51.5747 52.7306 53.9894 55.5077 57.1289 58.7616 60.6003 62.3207 63.9076 65.5747 66.9556 68.3098 69.2749 70.0417 70.9000 71.3387 71.8994 72.4335 72.7882 73.0972 73.3147 73.6351 73.8068 73.9784 74.3408 74.6269"
internal_bleeding_140_internalbleeding4_13_recovery_5033,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,5033,5068,recovery,"74.8672 75.2373 75.5768 75.9964 76.7250 76.9730 77.5375 78.1822 78.7926 79.4601 80.0285 80.6732 81.2111 81.6917 82.1342 82.4966 82.9353 83.1451 83.2672 83.5342 83.4885 83.4732 83.3168 82.8209 82.5424 81.9244 81.1005 80.2498 79.2084 77.9648 76.5915 75.4700 74.1272 73.2384 72.1741 71.6095"
internal_bleeding_140_internalbleeding4_14_recovery_5069,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,5069,5104,recovery,"70.9572 70.5032 70.0188 69.8357 69.2291 68.7332 68.2907 68.1038 67.7490 67.3141 67.0738 67.0052 66.5817 66.4101 65.9981 65.7654 65.3877 65.0177 64.6706 64.1708 63.7856 63.3698 62.8777 62.2406 61.7523 61.3556 60.7605 60.2455 59.6199 59.2957 58.9676 58.5136 58.2237 57.9224 57.7126 57.5027"
internal_bleeding_140_internalbleeding4_15_recovery_5177,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt,5177,5212,recovery,"49.7513 49.9115 49.9306 50.3349 50.6935 51.5366 52.6924 53.9551 55.4428 57.1671 58.6624 60.3523 62.1185 63.5071 64.9719 66.2956 67.3180 68.2983 69.1414 69.8357 70.3697 70.7474 71.2738 71.4760 71.8269 71.9757 72.2313 72.3495 72.5594 72.8302 73.0438 73.3833 73.5855 74.0852 74.4820 74.9359"
internal_bleeding_141_internalbleeding5_00_normal_800,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt,800,835,normal,"46.3409 45.7230 45.5475 45.5513 45.1393 44.9257 44.7960 44.5671 44.4565 44.1666 44.0102 43.8843 43.7164 43.5066 43.4647 43.4265 43.1900 43.1671 43.0336 43.0183 42.8543 42.9001 42.7551 42.6788 42.7666 42.5797 42.6598 42.4614 42.4118 42.2630 42.0647 41.9693 41.9731 41.7976 41.7366 41.5688"
internal_bleeding_141_internalbleeding5_01_normal_836,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt,836,871,normal,"41.6756 41.4276 41.3551 41.2979 41.2331 41.1262 41.0500 40.9851 40.7257 40.6838 40.4663 40.6418 40.5579 40.5693 40.6418 40.3328 40.5693 40.6075 40.8135 41.0805 41.6145 42.2707 43.4036 44.5824 45.9633 47.5998 49.4347 51.1437 53.1578 54.7867 56.4461 58.2313 59.6428 61.0924 62.3283 63.6559"
internal_bleeding_141_internalbleeding5_02_normal_1800,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt,1800,1835,normal,"49.0341 48.9769 49.1142 49.2020 49.6559 49.7284 50.0641 50.4150 50.8194 51.1131 51.2466 51.4374 51.5823 51.5671 51.8990 51.7387 51.7693 51.7235 51.7693 51.5099 51.4793 51.3458 51.0673 50.8232 50.4036 50.3349 49.9802 49.6750 49.3431 49.0990 48.7747 48.4200 48.1300 47.7600 47.5121 47.2603"
internal_bleeding_141_internalbleeding5_03_normal_1836,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt,1836,1871,normal,"46.8254 46.5202 46.3944 45.9480 45.6810 45.6047 45.3644 45.0058 44.7922 44.6510 44.4069 44.2925 43.9949 43.9796 43.9415 43.7088 43.7737 43.5562 43.5906 43.3617 43.2663 43.1519 43.3769 43.0946 42.9993 43.0374 42.7895 42.8314 42.8657 42.7322 42.4766 42.5453 42.4233 42.4156 42.2325 42.1715"
